Id,Label,tipo,indegree,outdegree,degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,nodecolor-multimode,X,Y,Size,Color
64048e3e9f00681e1846eec4dcd961f9,,User,46,62,108,5,0.357569,0.409654,0,1,5778,red,-435.868408,-150.199692,10,"#000000"
66760aa0bea0b5d180debdcd5c9f2f9d,,User,47,61,108,5,0.357569,0.409654,0,1,5778,red,-382.272797,-380.909729,10,"#000000"
6792a83d0e49d9d63285d0f0425cb52d,,User,48,60,108,5,0.357569,0.409654,0,1,5778,red,377.714691,417.913391,10,"#000000"
6b1375c459173556c85b1ba83c7b8464,,User,49,59,108,5,0.357569,0.409654,0,1,5778,red,-319.424652,-42.921432,10,"#000000"
73df314366ce4336bf627630bf92fc2f,,User,51,57,108,5,0.357569,0.409654,0,1,5778,red,-488.450256,-181.087234,10,"#000000"
753d20ed66377d750b95f1625014b1af,,User,52,56,108,5,0.357569,0.409654,0,1,5778,red,340.190887,-37.918961,10,"#000000"
7a7c6f63b90466b819d38cfce2d19a89,,User,53,55,108,5,0.357569,0.409654,0,1,5778,red,329.938812,88.208847,10,"#000000"
7f02f5b75383c8a1281a2accd085d31b,,User,54,54,108,5,0.357569,0.409654,0,1,5778,red,-403.691162,-343.869995,10,"#000000"
81974303d73d3454d366a4d30f94a0e5,,User,55,53,108,5,0.357569,0.409654,0,1,5778,red,229.730438,284.998962,10,"#000000"
85cef33ac6cb785d91d278341fd8fd9c,,User,56,52,108,5,0.357569,0.409654,0,1,5778,red,-12.932612,286.44397,10,"#000000"
85dff24b54aa4824df282e40f5103085,,User,57,51,108,5,0.357569,0.409654,0,1,5778,red,-280.511566,164.053818,10,"#000000"
85e1d0a26bc18934d9d20b2601839ed2,,User,58,50,108,5,0.357569,0.409654,0,1,5778,red,88.369606,-187.919754,10,"#000000"
88802d15f2a0328af49cb8b0f7d3f72b,,User,59,49,108,5,0.357569,0.409654,0,1,5778,red,-464.35144,421.213379,10,"#000000"
89c5cceb74d0a6a82543eb0820648908,,User,60,48,108,5,0.357569,0.409654,0,1,5778,red,-53.511105,485.184998,10,"#000000"
8bd3588db01c2dcf1898d61b9cfb86a2,,User,61,47,108,5,0.357569,0.409654,0,1,5778,red,-138.143585,-84.058731,10,"#000000"
8c6ce41737cce4563b7efe990e465352,,User,62,46,108,5,0.357569,0.409654,0,1,5778,red,373.880707,-124.007034,10,"#000000"
8cbd9c57d978e1f5284a3a7deea13086,,User,63,45,108,5,0.357569,0.409654,0,1,5778,red,140.530121,173.70372,10,"#000000"
9254de02434b08b860f87cc850d88e18,,User,64,46,110,5,0.357702,0.410176,872.85929,0.96447,5782,red,-23.361597,-269.232727,10,"#000000"
9265f5757dad955d36528360f027cadf,,User,65,43,108,5,0.357569,0.409654,0,1,5778,red,-330.205963,-98.398087,10,"#000000"
93c28b647f02c44223a745c9eaf202d4,,User,66,42,108,5,0.357569,0.409654,0,1,5778,red,501.759186,123.158859,10,"#000000"
99205b3eb689c13d9fd3bd98265651cc,,User,67,41,108,5,0.357569,0.409654,0,1,5778,red,164.280426,212.600266,10,"#000000"
9ba4d545983f6d1ba747ad5034a367ad,,User,68,40,108,5,0.357569,0.409654,0,1,5778,red,-406.637909,462.004883,10,"#000000"
9c4dcd793e84d8ce1e0d7c816c80a9cf,,User,69,39,108,5,0.357569,0.409654,0,1,5778,red,-275.101593,-253.141891,10,"#000000"
9ea77ce47078a4dd81bb1d474e706e16,,User,70,38,108,5,0.357569,0.409654,0,1,5778,red,329.2258,52.373276,10,"#000000"
a21bf35e65851844474190e8f30bbc76,,User,71,37,108,5,0.357569,0.409654,0,1,5778,red,210.52005,-96.913834,10,"#000000"
a305be06186001502eb5ac7087dd275f,,User,72,36,108,5,0.357569,0.409654,0,1,5778,red,-27.508539,71.701096,10,"#000000"
a3d4aef551309b121189d685eff00682,,User,73,35,108,5,0.357569,0.409654,0,1,5778,red,-166.363831,-51.488022,10,"#000000"
b0b6adb42c63106c7b77b2b758318f57,,User,74,34,108,5,0.357569,0.409654,0,1,5778,red,218.102753,19.161791,10,"#000000"
b6720adc7121e65f63ac01ce95e90abe,,User,75,33,108,5,0.357569,0.409654,0,1,5778,red,-87.614922,-137.04509,10,"#000000"
b71fe0ca7e5e4957f3543f6d457dd214,,User,76,32,108,5,0.357569,0.409654,0,1,5778,red,-160.469666,-76.062576,10,"#000000"
b84c5dfcf65e3dc948afb39358b4c8fa,,User,77,31,108,5,0.357569,0.409654,0,1,5778,red,102.959389,390.673096,10,"#000000"
b9176beb0bc59c6850820fbdb9ce629f,,User,78,30,108,5,0.357569,0.409654,0,1,5778,red,48.555515,-143.140701,10,"#000000"
ba3aba30fe49456ab58c663db9d062b0,,User,79,29,108,5,0.357569,0.409654,0,1,5778,red,109.24778,-76.939926,10,"#000000"
bab9399e863077887ce931e8ed032a7c,,User,80,56,136,5,0.382224,0.437496,8055.072357,0.672331,6172,red,69.364967,-420.079895,10,"#000000"
bb54b575fbc130c4e96dc7707caaddb1,,User,81,27,108,5,0.357569,0.409654,0,1,5778,red,-179.330109,-484.067291,10,"#000000"
bdcc3b1df767fc6c2973dfd7a9b871cb,,User,82,26,108,5,0.357569,0.409654,0,1,5778,red,397.933746,489.450256,10,"#000000"
be69261c77888dc1c8c5e88f12978a37,,User,83,25,108,5,0.357569,0.409654,0,1,5778,red,64.513893,-442.934814,10,"#000000"
c07c2091c617eb9059a82fdfb4a0e60c,,User,84,24,108,5,0.357569,0.409654,0,1,5778,red,-31.348841,361.289551,10,"#000000"
c0df4e11692cff821de9ea1434dee924,,User,85,23,108,5,0.357569,0.409654,0,1,5778,red,-324.311432,342.790039,10,"#000000"
d00d803dba91febb717a815cf3f4829c,,User,86,22,108,5,0.357569,0.409654,0,1,5778,red,-17.63006,-209.925644,10,"#000000"
d1c597c3a7f279d1d4411941d3dba07b,,User,87,21,108,5,0.357569,0.409654,0,1,5778,red,384.652618,96.898361,10,"#000000"
d2d2c7f7d2587f5ca937490bd66bdd7e,,User,88,20,108,5,0.357569,0.409654,0,1,5778,red,463.537079,-370.200134,10,"#000000"
d82ebbf5a7cac700dea20435db001011,,User,89,19,108,5,0.357569,0.409654,0,1,5778,red,103.385475,-229.262314,10,"#000000"
d97b0fcbe8f24f5d266349447796e85f,,User,90,18,108,5,0.357569,0.409654,0,1,5778,red,-291.210541,189.10582,10,"#000000"
dced11db282db25a5560d21b6a5aea05,,User,91,17,108,5,0.357569,0.409654,0,1,5778,red,-450.383881,300.31958,10,"#000000"
de2943373a5df774cdb20eacd310ad6a,,User,92,16,108,5,0.357569,0.409654,0,1,5778,red,-334.624359,412.273743,10,"#000000"
e25d4eb4ccae2fc69ca051e4a6be96e1,,User,93,15,108,5,0.357569,0.409654,0,1,5778,red,-208.872589,-135.588364,10,"#000000"
e598fb347fb4cf704158153793defff0,,User,94,14,108,5,0.357569,0.409654,0,1,5778,red,-65.009789,-214.288742,10,"#000000"
e60ecf4e0ad94606495d33f0471410c1,,User,95,13,108,5,0.357569,0.409654,0,1,5778,red,214.804474,87.005356,10,"#000000"
e799ae49fe451564599a68e9b8d773e6,,User,96,12,108,5,0.357569,0.409654,0,1,5778,red,-462.9151,249.740158,10,"#000000"
e8d24dbb18d3610e802b10376ccd5b85,,User,97,11,108,5,0.357569,0.409654,0,1,5778,red,-370.800812,58.212448,10,"#000000"
e9dc34b30432580bf7c262c258bf8e46,,User,98,10,108,5,0.357569,0.409654,0,1,5778,red,-214.553101,-33.207199,10,"#000000"
ebdcf29c65dea1e66ad4f0a2baf2b5d7,,User,99,9,108,5,0.357569,0.409654,0,1,5778,red,-305.268219,509.558228,10,"#000000"
ef072645f6804c8392551bf9b4d4d488,,User,100,8,108,5,0.357569,0.409654,0,1,5778,red,-367.189301,399.659729,10,"#000000"
ef2eede49ae9aaef6754fbf71163247c,,User,101,7,108,5,0.357569,0.409654,0,1,5778,red,-357.74585,472.80426,10,"#000000"
eff797a4ba0fa09320400b23cccdca64,,User,102,6,108,5,0.357569,0.409654,0,1,5778,red,-379.502869,-212.777054,10,"#000000"
f0ab005c4cbf06f39d17e11bb4bdbd1f,,User,103,5,108,5,0.357569,0.409654,0,1,5778,red,288.550446,275.846191,10,"#000000"
f0eb35abbd6e7c5c625d8cefd049b156,,User,104,4,108,5,0.357569,0.409654,0,1,5778,red,133.549713,-229.854904,10,"#000000"
f2b998d523d9d9e1bc9d05148570479c,,User,105,3,108,5,0.357569,0.409654,0,1,5778,red,-313.548798,-215.102982,10,"#000000"
fc1c09a4eac5320f89cafbae8b630943,,User,107,1,108,5,0.357569,0.409654,0,1,5778,red,6.56455,-384.723022,10,"#000000"
fd814cf2c30b3cffacab3ff8ec2c206c,,User,108,0,108,5,0.357569,0.409654,0,1,5778,red,357.590118,389.079895,10,"#000000"
0491b0c14be8cab572cc458ce7c8630c,,User,27,36,63,5,0.373806,0.414642,0,1,1953,red,-348.612671,215.08226,10,"#000000"
0780de417132af87ee6b8a0db35492cd,,User,23,92,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,-52.566036,341.719116,10,"#000000"
0ce9480f94728f56c7304f5ffac1efb8,,User,28,35,63,5,0.373806,0.414642,0,1,1953,red,-214.923676,-202.830551,10,"#000000"
0ed623d162e61392a396eebb6dc1bf7a,,User,29,34,63,5,0.373806,0.414642,0,1,1953,red,315.066132,-277.968292,10,"#000000"
0efc019eacec5de6d4fd2a1ad039dda8,,User,30,33,63,5,0.373806,0.414642,0,1,1953,red,-474.991608,69.058701,10,"#000000"
1048e5da23423f9b6fe768a899395752,,User,25,90,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,-475.691498,461.585571,10,"#000000"
113579697d8f4d33901c2119a859ba32,,User,31,32,63,5,0.373806,0.414642,0,1,1953,red,87.730446,344.600891,10,"#000000"
11a66afddf1a57d0b29668a738af034d,,User,9,182,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-61.884731,-408.194702,10,"#000000"
1487a63d58da6a1edb18b4de9f415cf1,,User,32,31,63,5,0.373806,0.414642,0,1,1953,red,-420.864624,51.005234,10,"#000000"
169d38ed9edab94e44aedbd041a989e0,,User,11,180,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-365.224213,111.969589,10,"#000000"
1bec39884681e5629d7a68c0a40df906,,User,33,30,63,5,0.373806,0.414642,0,1,1953,red,395.769318,-100.778946,10,"#000000"
22f23e9271c1494ad787d35f01fe6f4f,,User,24,53,77,5,0.382682,0.424244,214081,0.698565,2044,red,-337.685822,-348.440125,10,"#000000"
23a328fe6c2a2c09d60ce0f9d9e70972,,User,22,169,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-429.448517,-84.542648,10,"#000000"
265cb0d60581f3e6b10987e53955445b,,User,34,29,63,5,0.373806,0.414642,0,1,1953,red,226.575165,406.48175,10,"#000000"
27e79a36c6ac8ec5a6144cfdc57f20bf,,User,23,168,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-9.083583,477.914917,10,"#000000"
37480ce59c88779a2f791f166ea6c706,,User,35,28,63,5,0.373806,0.414642,0,1,1953,red,-231.162872,-334.403198,10,"#000000"
38337082f81fc511868cea016119b2aa,,User,39,31,70,5,0.377708,0.419969,2798.51229,0.828986,2002,red,-206.635651,480.342224,10,"#000000"
3fe771da9eea02826464ba533ab6dd6a,,User,37,26,63,5,0.373806,0.414642,0,1,1953,red,30.3953,-387.8349,10,"#000000"
42ea1937652ca4a8698e2f5c1b985823,,User,41,70,111,5,0.380103,0.43037,14037.269996,0.512858,3131,red,395.631073,-247.182343,10,"#000000"
48956da96735b681c8fc6a71e270e4bd,,User,39,24,63,5,0.373806,0.414642,0,1,1953,red,-375.591156,-15.786178,10,"#000000"
4e1de25866533497f3ce182382fd5da3,,User,36,155,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-433.83316,-89.801743,10,"#000000"
59e7f1f7cd9e5396422f8f32eae65d20,,User,40,23,63,5,0.373806,0.414642,0,1,1953,red,339.408234,-391.489441,10,"#000000"
5a3faf5bbc8736b5c8e84f3a537d0e87,,User,41,22,63,5,0.373806,0.414642,0,1,1953,red,-349.66098,-130.03511,10,"#000000"
6234f0545e41ab573696c845a6f7815c,,User,40,75,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,384.20932,-215.265884,10,"#000000"
6ab427eb953911c727c22cc230853a79,,User,42,21,63,5,0.373806,0.414642,0,1,1953,red,-426.249268,383.732727,10,"#000000"
7a8eb58c34b27d7b11da52a19beda79b,,User,43,20,63,5,0.373806,0.414642,0,1,1953,red,50.583897,-10.399367,10,"#000000"
7f0a0e438c567ae26fa87ed04960690b,,User,43,72,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,-474.706268,60.484543,10,"#000000"
84c0540a0104cba5badb7510e37a99d4,,User,44,19,63,5,0.373806,0.414642,0,1,1953,red,-182.113525,395.115479,10,"#000000"
85a76d99658bdd53d74844f79be9aebf,,User,45,18,63,5,0.373806,0.414642,0,1,1953,red,286.030243,-475.375824,10,"#000000"
8840d3229b7779ca943c1f774483af35,,User,46,21,67,5,0.374098,0.415685,519.744726,0.900498,1991,red,-247.060043,250.786179,10,"#000000"
88f863d58043eeffb9027e1a7960054f,,User,47,16,63,5,0.373806,0.414642,0,1,1953,red,14.725926,-451.763947,10,"#000000"
891ea071760548d86b61ff17cf2be373,,User,46,69,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,168.832916,266.546448,10,"#000000"
89431d49adfe239af2b2a0a1a38c0420,,User,48,15,63,5,0.373806,0.414642,0,1,1953,red,-73.168816,224.475449,10,"#000000"
8db33bc07666ac820954fdeff0bdaa46,,User,52,18,70,5,0.377708,0.419969,2798.51229,0.828986,2002,red,-102.115562,-248.696716,10,"#000000"
8ed80b0412215635617ca71c8ec775ed,,User,50,13,63,5,0.373806,0.414642,0,1,1953,red,-289.063568,507.804199,10,"#000000"
92d55aea9d34798322c22e2818ec3cb0,,User,51,12,63,5,0.373806,0.414642,0,1,1953,red,206.882904,411.435791,10,"#000000"
93b7aa6fed2a17f13764114141a5abe8,,User,50,65,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,-284.798187,-263.175659,10,"#000000"
992f3bde94467cbf687d9c7e0f9d6140,,User,55,15,70,5,0.377708,0.419969,2798.51229,0.828986,2002,red,336.80661,394.236511,10,"#000000"
a434d890df7c0498c60be2a731dab3fa,,User,53,10,63,5,0.373806,0.414642,0,1,1953,red,-94.010612,76.75267,10,"#000000"
a90d6fa417882c826a5c51d277c5f378,,User,54,9,63,5,0.373806,0.414642,0,1,1953,red,-115.413445,373.200806,10,"#000000"
acd86c73261a1cbea45de3ebbc0a4f08,,User,60,55,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,351.902374,171.11705,10,"#000000"
b21bbca4b7337542dc9d1505c1c569ce,,User,55,8,63,5,0.373806,0.414642,0,1,1953,red,-238.927277,215.234299,10,"#000000"
b427cc1da01fd49ca6c2c2e83962f2dc,,User,56,7,63,5,0.373806,0.414642,0,1,1953,red,-481.338226,-323.955414,10,"#000000"
c414c14279296d2c524f3f3ac52e8f11,,User,57,6,63,5,0.373806,0.414642,0,1,1953,red,257.216278,44.261459,10,"#000000"
cafc15b577f7cb76222dd432ee25829e,,User,101,90,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,-26.271296,-234.448166,10,"#000000"
ccb82b0883af2392d639a8cbe4dc70d7,,User,58,5,63,5,0.373806,0.414642,0,1,1953,red,-170.416992,321.383423,10,"#000000"
dcc7ef594bc7549c386afe82119cc869,,User,59,4,63,5,0.373806,0.414642,0,1,1953,red,194.30545,142.535019,10,"#000000"
e0cd5a61dfdb79c884fd57156ee3a053,,User,60,3,63,5,0.373806,0.414642,0,1,1953,red,-423.337036,-101.353439,10,"#000000"
e460e0116dc2c1efa15fc16613d2aa77,,User,117,74,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,48.326817,-432.302155,10,"#000000"
e9a1bd89c4e9e7f24565f80035052d91,,User,61,2,63,5,0.373806,0.414642,0,1,1953,red,19.045446,-128.352036,10,"#000000"
ec527e87cdd8364e13a1d69043fca362,,User,124,67,191,5,0.403535,0.464008,6785.271021,0.580435,10532,red,175.278107,427.443542,10,"#000000"
efabe46b693ce65ad68d6c69fdf3abd7,,User,75,40,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,-280.623016,455.617432,10,"#000000"
f2f06d1dc03f382e7a5b86ff2327b357,,User,65,5,70,5,0.377708,0.419969,2798.51229,0.828986,2002,red,-67.845726,401.796936,10,"#000000"
f58d6c5151974548045429fa27e31b9e,,User,77,38,115,5,0.377633,0.428198,2506.483787,0.566743,3715,red,482.12381,40.27977,10,"#000000"
f8889080e5533acf0adad81df0c26ce6,,User,66,4,70,5,0.377708,0.419969,2798.51229,0.828986,2002,red,-210.400543,-135.288834,10,"#000000"
0916dc69e493d0bfbf6922878553a53d,,User,15,35,50,5,0.379426,0.415085,10483,0.658776,807,red,358.511444,40.716354,10,"#000000"
0e2bc3223037e8e43f6706aea65154af,,User,16,23,39,5,0.378602,0.412218,0,1,741,red,64.244972,251.653061,10,"#000000"
145b79af77ec8a52b0a783fe89397deb,,User,17,22,39,5,0.378602,0.412218,0,1,741,red,448.614532,154.606369,10,"#000000"
1e4e7082bcc531620eec484dd7c4351a,,User,18,21,39,5,0.378602,0.412218,0,1,741,red,-344.511658,263.149353,10,"#000000"
222687c6395c213072f6d3f626cd8d2a,,User,19,20,39,5,0.378602,0.412218,0,1,741,red,-459.577057,160.645676,10,"#000000"
22b65f8a2f81be61fe967d1f16c8764b,,User,20,19,39,5,0.378602,0.412218,0,1,741,red,18.433325,438.016907,10,"#000000"
298ff633fd667e0bab04be1421569272,,User,21,18,39,5,0.378602,0.412218,0,1,741,red,-45.189297,448.602234,10,"#000000"
2e7862942898fbfee87405fba0433481,,User,22,17,39,5,0.378602,0.412218,0,1,741,red,-50.561977,326.286377,10,"#000000"
33a42ee8b7fadf9831621db84c039c5a,,User,18,46,64,5,0.405154,0.444395,5376.178732,0.604663,1219,red,-424.313263,58.383102,10,"#000000"
36d929b9641a7affd6fbacd8516c3a19,,User,23,16,39,5,0.378602,0.412218,0,1,741,red,-113.306114,219.370956,10,"#000000"
3d83c3535a79f298b5a1cee80daf0d62,,User,24,26,50,5,0.379426,0.415085,10483,0.658776,807,red,-63.792629,123.650558,10,"#000000"
473d590d54dc2e540c6b0f03b91d0b4d,,User,54,109,163,5,0.440413,0.493318,24584.051466,0.491782,6493,red,335.484833,153.817917,10,"#000000"
52a209af664ceb6b278f7d1a2c7857fe,,User,27,18,45,5,0.383293,0.418387,6054.450722,0.763636,756,red,404.782013,264.940796,10,"#000000"
5b0fe729b61fe35a1b86b15d1cb780ac,,User,45,124,169,5,0.395301,0.453406,7748.711359,0.655114,9300,red,-283.74649,-304.977966,10,"#000000"
6181a374de5cfbe3160911856c461a13,,User,26,13,39,5,0.378602,0.412218,0,1,741,red,-31.29397,-342.099365,10,"#000000"
637c3c4942483b48ba1dc85a84974127,,User,27,12,39,5,0.378602,0.412218,0,1,741,red,403.327118,-171.432144,10,"#000000"
6bc02430fcfea95b943d08af3681fe9f,,User,28,11,39,5,0.378602,0.412218,0,1,741,red,-151.395721,214.173325,10,"#000000"
79730296349e1b2cbc5bb948526a814e,,User,30,34,64,5,0.405154,0.444395,5376.178732,0.604663,1219,red,-26.868586,139.406906,10,"#000000"
84ee673dff1609d96b54838cbd4f151c,,User,29,10,39,5,0.378602,0.412218,0,1,741,red,193.473602,-444.371948,10,"#000000"
8787207e8a3d7f36e36b68b3c87a7d87,,User,32,32,64,5,0.405154,0.444395,5376.178732,0.604663,1219,red,-287.049377,342.865601,10,"#000000"
894aa8ac5bb6a87d86e9659caebd762f,,User,67,102,169,5,0.395301,0.453406,7748.711359,0.655114,9300,red,403.960052,237.041306,10,"#000000"
9024406efcee3d70c96fe883d7355b1f,,User,30,9,39,5,0.378602,0.412218,0,1,741,red,254.763458,146.517807,10,"#000000"
956f50c462e348c8553b56bbc282800b,,User,34,30,64,5,0.405154,0.444395,5376.178732,0.604663,1219,red,210.612457,-21.996565,10,"#000000"
95df1b1c3b7ff51b8d912a9ee669c165,,User,31,8,39,5,0.378602,0.412218,0,1,741,red,-206.583679,368.246094,10,"#000000"
97d513bebd206f58a353ddf6088595a1,,User,32,7,39,5,0.378602,0.412218,0,1,741,red,494.201447,501.736816,10,"#000000"
9feec113ba8135b6e56b425ebedcd49e,,User,22,55,77,5,0.390631,0.431856,5589.77306,0.510595,1494,red,-275.632324,213.353622,10,"#000000"
acafca4f6e7ce7e2e20d975ba32014a0,,User,33,6,39,5,0.378602,0.412218,0,1,741,red,-23.201929,-53.323746,10,"#000000"
b111a8a2bc8c1617ff41f654444ce1a2,,User,34,5,39,5,0.378602,0.412218,0,1,741,red,-306.532928,-377.621094,10,"#000000"
bfc93bd5fa21281b9c4d54fa4b579114,,User,95,68,163,5,0.440413,0.493318,24584.051466,0.491782,6493,red,335.155426,-283.922852,10,"#000000"
c3397506084a76094345e3cfd0edc1be,,User,35,4,39,5,0.378602,0.412218,0,1,741,red,-10.293605,-358.696625,10,"#000000"
c90c8911d67e2e6e9d9f5ea3c90a7bda,,User,36,3,39,5,0.378602,0.412218,0,1,741,red,-7.960597,61.579575,10,"#000000"
ca9f8e50cea929448d2d058aead8ed8c,,User,96,67,163,5,0.440413,0.493318,24584.051466,0.491782,6493,red,-68.390465,-162.867538,10,"#000000"
d7fff563f30dfb1f4f4bde35cfc8843b,,User,37,2,39,5,0.378602,0.412218,0,1,741,red,-173.49469,-341.427673,10,"#000000"
e22d2d663502cb9d798a88eec18b75e2,,User,38,1,39,5,0.378602,0.412218,0,1,741,red,398.901764,-115.632095,10,"#000000"
f363df787419e5ff77023c21d2ac8992,,User,39,0,39,5,0.378602,0.412218,0,1,741,red,310.720062,-75.637436,10,"#000000"
0444ad6a837d7d39f0ca7024584ebc11,,User,4,56,60,5,0.342194,0.382065,0,1,1770,red,-56.672695,-418.319977,10,"#000000"
08b86e5f111d216d2a39af5f45ccfcf0,,User,6,54,60,5,0.342194,0.382065,0,1,1770,red,128.779816,-145.426132,10,"#000000"
14c8b242968cd57dcd4d2e1e68e95c18,,User,8,52,60,5,0.342194,0.382065,0,1,1770,red,-24.039392,-276.873627,10,"#000000"
173de855d9a7619e856ef372bcc05018,,User,9,51,60,5,0.342194,0.382065,0,1,1770,red,162.07486,-291.143555,10,"#000000"
1bafd1b85700cefb4a66e5f248debce6,,User,10,50,60,5,0.342194,0.382065,0,1,1770,red,373.081757,444.55304,10,"#000000"
200d27a639ce30d1327bdf0ea907cfbe,,User,11,49,60,5,0.342194,0.382065,0,1,1770,red,-163.893616,-36.090225,10,"#000000"
24a981ad7d738720111401a5608a2e3f,,User,12,48,60,5,0.342194,0.382065,0,1,1770,red,468.665314,-106.646622,10,"#000000"
2fcfbf8d9bff1760d2d6ef75a8df3259,,User,13,47,60,5,0.342194,0.382065,0,1,1770,red,215.258698,-430.019531,10,"#000000"
3028912d97fb94fd881901f25a3831f2,,User,14,46,60,5,0.342194,0.382065,0,1,1770,red,-191.24353,328.548828,10,"#000000"
370405377e31630194c0b266bce78763,,User,15,45,60,5,0.342194,0.382065,0,1,1770,red,-95.114922,-303.587097,10,"#000000"
3a577f5d05689b8bb0868292be2a6b07,,User,16,44,60,5,0.342194,0.382065,0,1,1770,red,231.486115,48.193771,10,"#000000"
3d2c04acdc7561c94930219f269cff2b,,User,17,43,60,5,0.342194,0.382065,0,1,1770,red,-225.835663,-167.505875,10,"#000000"
4438ca99cc82a9af5766e3d7bc267b6e,,User,32,159,191,5,0.371058,0.436296,8295.339974,0.571122,10363,red,-193.797821,-137.601547,10,"#000000"
49fb46f2dbee572b3db628806d88a47f,,User,18,42,60,5,0.342194,0.382065,0,1,1770,red,-251.461212,321.748535,10,"#000000"
4b5e2c437fc3a9a43de563b9384351e7,,User,19,41,60,5,0.342194,0.382065,0,1,1770,red,-83.827751,182.799789,10,"#000000"
5c382ca9fbdd04dbb1fff5bf0a4aca42,,User,20,40,60,5,0.342194,0.382065,0,1,1770,red,437.144501,151.001755,10,"#000000"
61e30001f7aae616a489501e6879f43d,,User,21,39,60,5,0.342194,0.382065,0,1,1770,red,301.537628,183.100998,10,"#000000"
660f8ae210a2da888e9119287a2515a7,,User,23,37,60,5,0.342194,0.382065,0,1,1770,red,158.496735,89.947739,10,"#000000"
791e7bb1a50d1ed1a28f8bdb9c8b5bee,,User,24,36,60,5,0.342194,0.382065,0,1,1770,red,192.677155,-99.660751,10,"#000000"
7f7a434b585d7d7966dad75fdb136ba0,,User,26,34,60,5,0.342194,0.382065,0,1,1770,red,6.795476,82.615952,10,"#000000"
87ab8a992c9babcb3fbc780e78b9782e,,User,27,33,60,5,0.342194,0.382065,0,1,1770,red,-241.136444,-407.169434,10,"#000000"
8dd53256be30137b4c15457b44a3f3d8,,User,29,31,60,5,0.342194,0.382065,0,1,1770,red,-38.433254,129.051987,10,"#000000"
907f33cbd354a40da45e2146a1253be8,,User,30,30,60,5,0.342194,0.382065,0,1,1770,red,-26.925409,148.278183,10,"#000000"
91336dd7e6c6c4137e331cdc6276b469,,User,31,29,60,5,0.342194,0.382065,0,1,1770,red,-315.042511,-236.314468,10,"#000000"
977112b8f640586fdcaecdea6ec8db32,,User,33,27,60,5,0.342194,0.382065,0,1,1770,red,-348.955292,-155.677505,10,"#000000"
98d494cf513e346c5ee0afc15b2bcdfe,,User,34,26,60,5,0.342194,0.382065,0,1,1770,red,-426.146698,-363.723206,10,"#000000"
a1bb15d91314ba709a20ca97725b8c0b,,User,35,25,60,5,0.342194,0.382065,0,1,1770,red,-138.878448,303.846741,10,"#000000"
a673dffa639eedcbb3590cb0690ece9f,,User,36,24,60,5,0.342194,0.382065,0,1,1770,red,-161.910797,-368.004761,10,"#000000"
a815668bc5b5ae95c426f5d1dc148a87,,User,37,23,60,5,0.342194,0.382065,0,1,1770,red,121.217812,58.644577,10,"#000000"
a886c4f047298e2b2263eac83d2e17b5,,User,38,22,60,5,0.342194,0.382065,0,1,1770,red,-138.623016,429.09845,10,"#000000"
a8e08865d7a6871e439eb9eca93d25f8,,User,39,21,60,5,0.342194,0.382065,0,1,1770,red,-199.875397,-262.40741,10,"#000000"
aa5d1631e16d971bb2476cd74bf2e8b8,,User,40,20,60,5,0.342194,0.382065,0,1,1770,red,-131.828583,385.84259,10,"#000000"
ac386ced5662fcb4e03842b2e30377c3,,User,41,19,60,5,0.342194,0.382065,0,1,1770,red,-77.319481,-470.739838,10,"#000000"
b591c7350426845e57c9c62e16ec89ac,,User,43,17,60,5,0.342194,0.382065,0,1,1770,red,-32.447933,172.672409,10,"#000000"
bda028ec270f1ac542b4b6a5c4edb3f1,,User,44,16,60,5,0.342194,0.382065,0,1,1770,red,141.765656,233.929794,10,"#000000"
c3b9af837ccda6a024fbc6fd32e6017c,,User,45,15,60,5,0.342194,0.382065,0,1,1770,red,-25.702875,-378.601624,10,"#000000"
c41904d4c83bc1652af2b7ce007e964b,,User,46,14,60,5,0.342194,0.382065,0,1,1770,red,-15.182185,-83.711746,10,"#000000"
c467f293f5ab578fb56628eff6e27f91,,User,47,13,60,5,0.342194,0.382065,0,1,1770,red,17.677893,-150.012039,10,"#000000"
c7708659f7b74873eac8a621a08127c5,,User,48,12,60,5,0.342194,0.382065,0,1,1770,red,-391.456726,-102.412125,10,"#000000"
c944141fd819556a0ab35ed9103ef86c,,User,49,11,60,5,0.342194,0.382065,0,1,1770,red,-159.896057,-160.242874,10,"#000000"
d0a88b99d8e28cdb137ac79f260310ae,,User,50,10,60,5,0.342194,0.382065,0,1,1770,red,202.722504,-415.131287,10,"#000000"
