Id,Label,indegree,outdegree,degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,stat_inf_class,componentnumber,X,Y,Size,Color
192de679a04cee61c00e2417eab2d0b4,,3,20,23,2,0.649351,0.73,184,0.699605,177,354,15,319.200989,29.031929,10,"#000000"
1e3063b31497f8511ca8fe0fd2e86ee9,,4,15,19,2,0.617284,0.69,0,1,171,354,15,-28.561989,18.217232,10,"#000000"
580e2ef1838a0f5f4354355e879a7d4a,,5,14,19,2,0.617284,0.69,0,1,171,354,15,-359.649475,-183.329529,10,"#000000"
5c5a14a441ecba80bdbdc97b413f3267,,6,13,19,2,0.617284,0.69,0,1,171,354,15,-268.786987,-324.366028,10,"#000000"
5c6e890441ae523c298bed6a73f02119,,7,12,19,2,0.617284,0.69,0,1,171,354,15,-252.965012,138.648254,10,"#000000"
81608c25de463162e6a897a5ce36cf1e,,8,11,19,2,0.617284,0.69,0,1,171,354,15,94.641167,407.495544,10,"#000000"
8db609d2c5b8c36a7a22b37af28c5da0,,9,10,19,2,0.617284,0.69,0,1,171,354,15,345.702148,244.569824,10,"#000000"
9e99e0185675c580f74c104b5c1282fa,,10,9,19,2,0.617284,0.69,0,1,171,354,15,-82.65815,-358.570312,10,"#000000"
b17452ff9a91ad7512cfc4d298910e13,,11,8,19,2,0.617284,0.69,0,1,171,354,15,-23.8144,50.466866,10,"#000000"
b82b3306a471a46f42d7d5756df53631,,12,7,19,2,0.617284,0.69,0,1,171,354,15,-114.231026,266.020325,10,"#000000"
bd421426cc86e771c1bcedaf6a962257,,13,6,19,2,0.617284,0.69,0,1,171,354,15,-226.422165,217.940674,10,"#000000"
c0e02c5ab296f6b04fb0819ee097bcbd,,14,5,19,2,0.617284,0.69,0,1,171,354,15,-380.259277,-439.79126,10,"#000000"
c11793546a7c7de973bcc5fdc169c876,,15,4,19,2,0.617284,0.69,0,1,171,354,15,-490.73642,196.036255,10,"#000000"
c39680be87343c9337754d993e7efcac,,16,3,19,2,0.617284,0.69,0,1,171,354,15,454.047363,-134.1633,10,"#000000"
d4ebb29ea088695a2e33a4327c504597,,17,29,46,2,0.925926,0.96,621,0.504348,522,354,15,105.724541,-136.91507,10,"#000000"
d8cd832d8a0b9e46100b4bfd0be8edcc,,18,1,19,2,0.617284,0.69,0,1,171,354,15,137.205002,453.557434,10,"#000000"
dee5f31601d1dc965ab2a8cdeb2ab824,,19,0,19,2,0.617284,0.69,0,1,171,354,15,476.952271,-85.456993,10,"#000000"
1f660b43a83b92403cd0eab010af5389,,1,3,4,3,0.406504,0.45,0,1,6,354,15,-391.725952,431.754395,10,"#000000"
2bccb72e41064982468b606303d9821e,,2,2,4,3,0.406504,0.45,0,1,6,354,15,-15.216928,-317.108704,10,"#000000"
406b3f52ae54a4f7decc5edc878002cd,,3,1,4,3,0.406504,0.45,0,1,6,354,15,216.763474,478.772217,10,"#000000"
df1308d4be83216e5d9082e4bf4f941c,,4,0,4,3,0.406504,0.45,0,1,6,354,15,21.195122,-353.0495,10,"#000000"
16766dd152cba3e70c436ad960503749,,1,26,27,3,0.649351,0.756667,0,1,351,354,15,235.992905,-359.322968,10,"#000000"
1e6a07fcdcc79e521ba7aba505eed9bc,,2,25,27,3,0.649351,0.756667,0,1,351,354,15,227.584579,490.506653,10,"#000000"
34e3836c05ab402b689fb59d908ea80e,,3,24,27,3,0.649351,0.756667,0,1,351,354,15,286.886902,429.928894,10,"#000000"
3cd9a796b233bcc17f19be7cd4b8a8ff,,4,23,27,3,0.649351,0.756667,0,1,351,354,15,-355.735657,203.928833,10,"#000000"
4483526671d1651ceabeb5c11d1adcf9,,5,22,27,3,0.649351,0.756667,0,1,351,354,15,337.026001,-15.237634,10,"#000000"
45028484bee460ca7dcce20bef5cf0d6,,6,21,27,3,0.649351,0.756667,0,1,351,354,15,-353.094543,387.501587,10,"#000000"
473d33fd1305908a3c749a3923b12319,,7,20,27,3,0.649351,0.756667,0,1,351,354,15,268.882751,104.735054,10,"#000000"
4cdd9bffce248c7b187ca6c822ccc9b7,,8,19,27,3,0.649351,0.756667,0,1,351,354,15,-128.63298,-388.517334,10,"#000000"
4eb551b9f6fbcf60727de17ebed5a9e3,,9,18,27,3,0.649351,0.756667,0,1,351,354,15,-378.480011,-435.180847,10,"#000000"
513010a742d7a832eb85618bac0133f3,,10,17,27,3,0.649351,0.756667,0,1,351,354,15,454.338806,415.436707,10,"#000000"
51923b9c7a2701dbf54bbb7288c1cbd5,,11,16,27,3,0.649351,0.756667,0,1,351,354,15,1.632316,228.573059,10,"#000000"
6044884c6292a1c48752cc99616494cc,,12,15,27,3,0.649351,0.756667,0,1,351,354,15,-175.554764,288.182983,10,"#000000"
670f62b1d61aa2372f2a350b6e72ba7d,,13,14,27,3,0.649351,0.756667,0,1,351,354,15,-167.337326,130.34729,10,"#000000"
67888b29bd08c83eddc5ce29bd6ed4e0,,14,13,27,3,0.649351,0.756667,0,1,351,354,15,-33.062569,-240.263397,10,"#000000"
6b2deef2431d1b43db3a4cdc32868f36,,15,12,27,3,0.649351,0.756667,0,1,351,354,15,-435.17395,-122.861137,10,"#000000"
73ec02ce4eeed7687022f2ac574f472c,,16,11,27,3,0.649351,0.756667,0,1,351,354,15,-445.173706,-442.090759,10,"#000000"
751838e36bf899b879a68345c8ac91f7,,17,10,27,3,0.649351,0.756667,0,1,351,354,15,204.226608,432.627014,10,"#000000"
7837b1827b9aadc464b312cdf7b543f6,,18,9,27,3,0.649351,0.756667,0,1,351,354,15,-409.714844,-365.223389,10,"#000000"
787108cb3fd9b17dcbafa33ddd602020,,19,8,27,3,0.649351,0.756667,0,1,351,354,15,35.853813,-410.91687,10,"#000000"
92f979da30b938abc9fdf926dde7b698,,20,7,27,3,0.649351,0.756667,0,1,351,354,15,232.379196,-247.99234,10,"#000000"
a46a8d31c724872ca6939476f16c3228,,21,6,27,3,0.649351,0.756667,0,1,351,354,15,-286.904755,207.263977,10,"#000000"
bce56ad47d355f008846a7648a8f8e2d,,22,5,27,3,0.649351,0.756667,0,1,351,354,15,300.652649,229.0896,10,"#000000"
c31c5049a9207ab5bb2b8185ed59c772,,23,4,27,3,0.649351,0.756667,0,1,351,354,15,465.50647,-389.938385,10,"#000000"
cf2ebd0c018abe73c94b86bd9c5498c2,,24,3,27,3,0.649351,0.756667,0,1,351,354,15,-461.166107,404.772827,10,"#000000"
e3e9bccf605dfbce076ff6ab2a897a1f,,25,2,27,3,0.649351,0.756667,0,1,351,354,15,36.928276,352.595703,10,"#000000"
eb296e85584f7eb5e10c13667d8820b1,,26,1,27,3,0.649351,0.756667,0,1,351,354,15,98.893852,339.598267,10,"#000000"
f253892aeba2008ee245a6bad87aaebf,,27,0,27,3,0.649351,0.756667,0,1,351,354,15,107.644218,-40.400078,10,"#000000"
2b576e303223fbed171322386be15f7c,,4,8,12,7,0.269579,0.295935,6825,0.469697,31,355,1,-137.080948,296.157837,10,"#000000"
5018c515141ceefc660259cc1142addc,,2,5,7,7,0.269314,0.29411,0,1,21,355,1,377.122681,120.366707,10,"#000000"
910d9f72d26a25b352ccbaf7369b7fdf,,3,4,7,7,0.269314,0.29411,0,1,21,355,1,158.739609,-426.219879,10,"#000000"
b7863f70746412a491632ec4d82b6d37,,4,3,7,7,0.269314,0.29411,0,1,21,355,1,187.988998,262.179688,10,"#000000"
d4e2e7c37cc94e1d0b564ff90f57b6f0,,5,2,7,7,0.269314,0.29411,0,1,21,355,1,144.975449,345.619751,10,"#000000"
d9d55917abc0ffe470e5e85de05a1c7a,,6,1,7,7,0.269314,0.29411,0,1,21,355,1,-442.77475,385.077087,10,"#000000"
ed06376faf05a1fe528ab03450dc2852,,7,0,7,7,0.269314,0.29411,0,1,21,355,1,-357.85553,248.670227,10,"#000000"
08ca3e115d169a44e0c65e5c96fc4bb8,,1,10,11,7,0.269208,0.295144,0,1,55,358,1,-252.803787,-466.047821,10,"#000000"
0d64a97b459116e49f1a2947ffd0077f,,2,9,11,7,0.269208,0.295144,0,1,55,358,1,468.699951,-388.992981,10,"#000000"
14ec50678b484e07b5549cb598eb7653,,3,8,11,7,0.269208,0.295144,0,1,55,358,1,56.95269,308.412903,10,"#000000"
1c2e9ea0405f6a10f2620a7f4fb8d8aa,,4,7,11,7,0.269208,0.295144,0,1,55,358,1,404.342468,365.60907,10,"#000000"
62d3b17870d9e23fe345e9afaefb3e14,,5,6,11,7,0.269208,0.295144,0,1,55,358,1,343.362854,366.485657,10,"#000000"
a2e8b8188c28994913f92ae8cb4d734d,,6,5,11,7,0.269208,0.295144,0,1,55,358,1,-252.322067,-103.606194,10,"#000000"
a5fa837439388e1142e5bb472dd95861,,7,4,11,7,0.269208,0.295144,0,1,55,358,1,-108.023354,-34.837975,10,"#000000"
bca9d31ff5513792f87b573a284b5cb2,,8,3,11,7,0.269208,0.295144,0,1,55,358,1,61.269585,289.64093,10,"#000000"
cb400cf0d3279925e4d1aef520576d54,,9,2,11,7,0.269208,0.295144,0,1,55,358,1,-350.872437,198.952454,10,"#000000"
e787fabbd57f760c62e15d54fedce6d7,,10,1,11,7,0.269208,0.295144,0,1,55,358,1,104.359001,-277.230743,10,"#000000"
f1397965f9f0eadb70e32760522da134,,11,0,11,7,0.269208,0.295144,0,1,55,358,1,-500.371582,-252.976135,10,"#000000"
074ff42987087040ef5b30507d094f14,,0,3,3,1,1,1,0,1,3,361,16,142.007126,12.469611,10,"#000000"
1e9533e3214f45b8db81b14b97f75370,,1,2,3,1,1,1,0,1,3,361,16,228.51976,-379.837402,10,"#000000"
4e995656f4909a8606454e79adcee9c7,,2,1,3,1,1,1,0,1,3,361,16,-210.867081,-334.513763,10,"#000000"
a9b7bb1ff572c50d52e58f73cd8f8948,,3,0,3,1,1,1,0,1,3,361,16,40.680656,-389.281555,10,"#000000"
07a25cb17fc52b22ffca7fb4de6e8abc,,0,5,5,1,1,1,0,1,10,362,17,298.904236,127.877571,10,"#000000"
2e16f39193f3e4cde239f90b1a15a4c9,,1,4,5,1,1,1,0,1,10,362,17,28.712822,-108.150505,10,"#000000"
b156df57bcb2d58f305d52ab124f09b9,,2,3,5,1,1,1,0,1,10,362,17,-262.838043,312.377136,10,"#000000"
d1fadc4a63a9b139efafb3aa783ce518,,3,2,5,1,1,1,0,1,10,362,17,-222.638077,486.800659,10,"#000000"
e377d9b65b0761253b089b3440f28bc7,,4,1,5,1,1,1,0,1,10,362,17,-201.965775,-101.485649,10,"#000000"
f0339312e70e2233b55123064b6e749b,,5,0,5,1,1,1,0,1,10,362,17,371.839111,134.614685,10,"#000000"
093bc56411dbac7c3329f9eb64f101da,,0,1,1,1,1,1,0,0,0,363,18,110.625786,346.442139,10,"#000000"
3bcb1225114cf87e1cf71551e64245e9,,1,0,1,1,1,1,0,0,0,363,18,437.760559,415.586426,10,"#000000"
10978aaa20680ba18a3145be175b0d85,,5,22,27,8,0.221003,0.246888,0,1,351,364,1,-237.358047,42.961433,10,"#000000"
1580b98d9182c354600ac25d3cc5854d,,6,21,27,8,0.221003,0.246888,0,1,351,364,1,482.021423,-132.062958,10,"#000000"
1fa009d32234169cb021a788b5593a85,,7,20,27,8,0.221003,0.246888,0,1,351,364,1,424.035278,-492.983521,10,"#000000"
1fd2ded007b56db97cc6184d8001f40f,,8,19,27,8,0.221003,0.246888,0,1,351,364,1,-273.226379,226.597168,10,"#000000"
2f9c869d24a80d09eeffe3e00c84483f,,9,18,27,8,0.221003,0.246888,0,1,351,364,1,-107.761879,121.978767,10,"#000000"
377425649b256e37fb7c08a72d616013,,10,17,27,8,0.221003,0.246888,0,1,351,364,1,-167.221207,-154.346161,10,"#000000"
488d886d7838910b4a3f7d611baa67cd,,11,16,27,8,0.221003,0.246888,0,1,351,364,1,100.271355,433.323059,10,"#000000"
527ae2e8e5d9610b506d75fd5270626d,,12,15,27,8,0.221003,0.246888,0,1,351,364,1,393.757812,-172.071533,10,"#000000"
54d081219439f371a5b044469a38302e,,13,14,27,8,0.221003,0.246888,0,1,351,364,1,-370.003235,-347.160217,10,"#000000"
552311518dc1c0c2e8a39de7f4267f94,,14,13,27,8,0.221003,0.246888,0,1,351,364,1,-150.038467,378.318542,10,"#000000"
558ca66ca6314c881f45173bb81874c3,,15,12,27,8,0.221003,0.246888,0,1,351,364,1,-444.994812,-355.68338,10,"#000000"
5710e121c3a6ebfd64b239a6a01e14fc,,16,11,27,8,0.221003,0.246888,0,1,351,364,1,-482.961975,421.948975,10,"#000000"
64820366de6883140dbbefb71a80072a,,17,10,27,8,0.221003,0.246888,0,1,351,364,1,1.112113,330.661133,10,"#000000"
673a0ab01f5b52f5ae0834a462cf838e,,18,9,27,8,0.221003,0.246888,0,1,351,364,1,-244.627396,-416.157104,10,"#000000"
6db8dec2d1f1e865ffb478f0c5e3814a,,19,8,27,8,0.221003,0.246888,0,1,351,364,1,157.155807,158.725525,10,"#000000"
71117d2f504865444c6ec28f86c76ac0,,20,7,27,8,0.221003,0.246888,0,1,351,364,1,-84.569527,213.736877,10,"#000000"
8e6968ddff6a3d8b9d57d92be27db256,,21,6,27,8,0.221003,0.246888,0,1,351,364,1,-405.228333,-14.366632,10,"#000000"
a63e665e25dba623ba36c360362b1b65,,22,5,27,8,0.221003,0.246888,0,1,351,364,1,-413.769012,257.828491,10,"#000000"
b0340fe2816f335cbbb9585113871940,,23,4,27,8,0.221003,0.246888,0,1,351,364,1,-336.957703,-490.802338,10,"#000000"
b6b0c7ca5688b5ba51247f3010ddc5f7,,24,3,27,8,0.221003,0.246888,0,1,351,364,1,-153.064255,428.658569,10,"#000000"
b7bb1bb61873a95ee61dadc35ee19d42,,25,2,27,8,0.221003,0.246888,0,1,351,364,1,412.400269,155.05835,10,"#000000"
cbd728cea5b27cb7601ae2e7fb1e7d60,,26,1,27,8,0.221003,0.246888,0,1,351,364,1,-324.36615,304.994812,10,"#000000"
e3b81bc70a7f3b892dd726d946ceb7d7,,27,0,27,8,0.221003,0.246888,0,1,351,364,1,-28.115211,154.456482,10,"#000000"
09a753fadba3ac5c30af1b0f7966374d,,0,2,2,1,1,1,0,1,1,367,19,404.758789,-294.502808,10,"#000000"
0f7fde7f620e5fb5575019d7acd55294,,1,1,2,1,1,1,0,1,1,367,19,-445.166565,399.100769,10,"#000000"
a820e86dd3e2fbb5cdac647cb70fbd19,,2,0,2,1,1,1,0,1,1,367,19,129.173508,-76.890373,10,"#000000"
20dd6ce73970b3f4b89915157eda85d1,,7,3,10,3,0.53012,0.594697,0,1,45,368,9,300.313171,-456.626434,10,"#000000"
2118b8b719dad57b2bd685a926c8dd1b,,3,15,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,270.811768,181.536682,10,"#000000"
3545bf472c131392f18ed78a07f7552e,,4,14,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,-28.925362,-260.841675,10,"#000000"
425e071a14ba8c8e2b90da007d748351,,8,2,10,3,0.53012,0.594697,0,1,45,368,9,82.865044,-19.171959,10,"#000000"
4cbe34c18b5bf733c012270b50335027,,6,12,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,123.537529,334.864197,10,"#000000"
7cd6de71d2ea171eb9f973816868ca57,,8,10,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,-263.14389,-163.992615,10,"#000000"
952eb64c91214ea9ca5dab858c2bcee9,,10,8,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,-258.706665,-152.241241,10,"#000000"
b59321eddd4134cdd483c509b57ee9c2,,9,1,10,3,0.53012,0.594697,0,1,45,368,9,-222.458145,280.846619,10,"#000000"
c763e98753692648239a8043c98ed7dd,,10,0,10,3,0.53012,0.594697,0,1,45,368,9,480.837585,-472.488495,10,"#000000"
fed3378b24610f0e457c9c98036ac618,,14,4,18,3,0.586667,0.685606,41.333333,0.738562,113,368,9,153.439865,-91.699852,10,"#000000"
0a78714d6262efe8f191ddbd938b81b8,,0,14,14,1,1,1,0,1,91,369,20,-383.280029,-131.111725,10,"#000000"
208cda44a0bba9592dab8d896f4d551a,,1,13,14,1,1,1,0,1,91,369,20,-265.125946,-350.221497,10,"#000000"
2fb98adbb867a2d8714482d3e3f09813,,2,12,14,1,1,1,0,1,91,369,20,493.02771,-497.173798,10,"#000000"
3bd690be70eb0c1bea18aa9b62b7c806,,3,11,14,1,1,1,0,1,91,369,20,216.78685,457.354126,10,"#000000"
3ddaa2d6020237e6b2ad5a6d02ce737d,,4,10,14,1,1,1,0,1,91,369,20,-210.905655,-2.341241,10,"#000000"
507443cc52f41a4db7d0f1720e54c652,,5,9,14,1,1,1,0,1,91,369,20,-429.832886,46.156136,10,"#000000"
5a770d7653cbaa6a407d3edc87f52bde,,6,8,14,1,1,1,0,1,91,369,20,189.552292,236.047668,10,"#000000"
72de89b9f02577ed8a44d1622ab5ff69,,7,7,14,1,1,1,0,1,91,369,20,-246.206436,378.625793,10,"#000000"
a934ae09b0b6ec19eb3e995b966e7c23,,8,6,14,1,1,1,0,1,91,369,20,112.323418,198.219482,10,"#000000"
c97ab74fa30de16e2b09a3c7cba032d9,,9,5,14,1,1,1,0,1,91,369,20,227.096359,127.967537,10,"#000000"
d24c5d57d21965d97dd4f5b5db427849,,10,4,14,1,1,1,0,1,91,369,20,-7.12986,178.392761,10,"#000000"
d52245061f2e60cb499a51c17ca3e14a,,11,3,14,1,1,1,0,1,91,369,20,-84.709724,445.044434,10,"#000000"
f4fe0df75bb3a9382a93f5bce0d033ea,,12,2,14,1,1,1,0,1,91,369,20,249.004623,-311.180206,10,"#000000"
f8210a58a37fc3db86ee04d952988f26,,13,1,14,1,1,1,0,1,91,369,20,-330.466064,-28.867302,10,"#000000"
fd4fdf1ee48288925a7c6b99fc42c7c2,,14,0,14,1,1,1,0,1,91,369,20,457.781067,-435.341125,10,"#000000"
0ba9d3264f18208d63d0eaa7e0fe4bb1,,0,13,13,4,0.415094,0.539773,0,1,78,368,9,-62.277168,188.360718,10,"#000000"
135a7deef63e9b197142e9f123781fa7,,1,12,13,4,0.415094,0.539773,0,1,78,368,9,464.471497,72.928596,10,"#000000"
4c924581867887a6a00a59537aa20fa4,,4,9,13,4,0.415094,0.539773,0,1,78,368,9,315.623779,-119.673912,10,"#000000"
79f930321d2423dbaf00e5a024197e88,,6,7,13,4,0.415094,0.539773,0,1,78,368,9,113.353996,150.087036,10,"#000000"
8496f4891021b35219782f8b04e346c2,,8,5,13,4,0.415094,0.539773,0,1,78,368,9,-116.589485,-312.705505,10,"#000000"
b22b9f199fcdd770b62af1098d54d15d,,10,3,13,4,0.415094,0.539773,0,1,78,368,9,41.017082,245.317627,10,"#000000"
b76d614e236948cc718ec6bc4c13f267,,11,2,13,4,0.415094,0.539773,0,1,78,368,9,-250.737747,483.551392,10,"#000000"
e115cddb53a216111a7a8b425458c82a,,12,1,13,4,0.415094,0.539773,0,1,78,368,9,-494.889313,-369.608734,10,"#000000"
0bcdde0c6c3fc04b241768ac16104d59,,0,6,6,2,0.8,0.875,0,1,15,370,21,19.53759,-421.111389,10,"#000000"
434e2b53a8d7cd7ab58e06949a3e8645,,1,5,6,2,0.8,0.875,0,1,15,370,21,-465.047546,452.014343,10,"#000000"
47a2c4ee4ba9526f937b15c1e7b675cf,,2,4,6,2,0.8,0.875,0,1,15,370,21,494.138977,-448.124695,10,"#000000"
d2720d6c6e76188e96d97340c2db5d36,,3,3,6,2,0.8,0.875,0,1,15,370,21,-214.877914,248.86145,10,"#000000"
d7959de421b6f16be761414283d287d0,,4,2,6,2,0.8,0.875,0,1,15,370,21,-253.966873,-140.526215,10,"#000000"
d88b0b1633559522f528474baee1e209,,5,1,6,2,0.8,0.875,0,1,15,370,21,349.155273,133.030151,10,"#000000"
fed09262744b7dec5ba4725b43c46c52,,6,2,8,1,1,1,12,0.571429,16,370,21,-114.504585,235.726196,10,"#000000"
cbbc091cc4380ee93e504d0e0d40a970,,1,1,2,2,0.571429,0.625,0,1,1,370,21,447.673828,344.444275,10,"#000000"
ddb532cb627b4b0d0a095a6497415847,,2,0,2,2,0.571429,0.625,0,1,1,370,21,232.497116,291.652466,10,"#000000"
0bd84827e7f712609ee4781e668aaf65,,0,7,7,2,0.705882,0.791667,0,1,21,371,22,343.765808,426.771484,10,"#000000"
57781236d5b7b59b27d3a91058a78e29,,1,6,7,2,0.705882,0.791667,0,1,21,371,22,324.756836,-340.836578,10,"#000000"
9c1bd60e5a8716769110261dc03ea2ce,,2,10,12,1,1,1,35,0.469697,31,371,22,58.156364,-155.289856,10,"#000000"
acc43fe033dd7963394cbf6d7652a0a4,,3,4,7,2,0.705882,0.791667,0,1,21,371,22,174.32756,483.706116,10,"#000000"
b5295933302585c7e4b35fe484940fab,,4,3,7,2,0.705882,0.791667,0,1,21,371,22,457.68573,465.038818,10,"#000000"
bbb6f2808bc8566f8cb92d0e13d2722e,,5,2,7,2,0.705882,0.791667,0,1,21,371,22,452.194214,63.525093,10,"#000000"
e2752e90c6879ad8b2884d939a9ebf35,,6,1,7,2,0.705882,0.791667,0,1,21,371,22,72.837273,-42.388603,10,"#000000"
e675cd7545a8bda2cbf93aeea1cecad6,,7,0,7,2,0.705882,0.791667,0,1,21,371,22,328.205933,-42.166222,10,"#000000"
2b2832adf8981366555228d05725b00e,,1,4,5,2,0.631579,0.708333,0,1,10,371,22,-436.462952,-162.479675,10,"#000000"
526aabf340d589cacf2071574f23ff5b,,2,3,5,2,0.631579,0.708333,0,1,10,371,22,22.77166,-58.141533,10,"#000000"
5d58fecc562638101366d9ff87dc2b1c,,3,2,5,2,0.631579,0.708333,0,1,10,371,22,97.169975,-434.062103,10,"#000000"
9d737b3c9387855139bbad2311cc5709,,4,1,5,2,0.631579,0.708333,0,1,10,371,22,-262.903778,-226.373199,10,"#000000"
dd5a02ce9b650f1b767c28edf420152b,,5,0,5,2,0.631579,0.708333,0,1,10,371,22,28.736076,-145.313324,10,"#000000"
0c2090ba9b63edce2568e07fd1301e84,,0,7,7,1,1,1,0,1,21,372,23,-479.662811,-144.458893,10,"#000000"
0e8e806dbffccf4191183989c9b0d613,,1,6,7,1,1,1,0,1,21,372,23,180.297348,78.377327,10,"#000000"
4aa6e97221895f3809ee624bbb4cbddc,,2,5,7,1,1,1,0,1,21,372,23,-195.084671,-476.812622,10,"#000000"
556d8c8271cb4bbde27d471a01c1ffba,,3,4,7,1,1,1,0,1,21,372,23,-294.660217,487.992676,10,"#000000"
6882063d69273bf8fa656037e19c0be8,,4,3,7,1,1,1,0,1,21,372,23,-204.689346,-125.50222,10,"#000000"
74606b9374278f46c3e4bf3ed510c780,,5,2,7,1,1,1,0,1,21,372,23,-6.594979,-258.915009,10,"#000000"
759853006f3930eb146a7e38650ee242,,6,1,7,1,1,1,0,1,21,372,23,-368.970764,-235.704254,10,"#000000"
c76640118c5b3a7873ee74f4044b7136,,7,0,7,1,1,1,0,1,21,372,23,321.320068,116.292488,10,"#000000"
0c293a47f30e530a66faff7d58797b49,,0,8,8,1,1,1,0,1,28,373,24,261.027649,-167.58017,10,"#000000"
60ebb0ba3e6bbe8ec7171ffed2bade99,,1,7,8,1,1,1,0,1,28,373,24,-10.419137,-336.329102,10,"#000000"
6cf1118d758f55389e777f38a19f7215,,2,6,8,1,1,1,0,1,28,373,24,264.732361,208.033264,10,"#000000"
75237f37549f7585f7c031ef328aec0d,,3,5,8,1,1,1,0,1,28,373,24,-504.077057,457.374268,10,"#000000"
82113d63e195ac169785ed17d3c5a5a1,,4,4,8,1,1,1,0,1,28,373,24,433.893799,-161.606537,10,"#000000"
ad0b509135ff713366d5d8b7a9c83971,,5,3,8,1,1,1,0,1,28,373,24,-107.162636,63.508736,10,"#000000"
b5c63a6c1a5ab3731191126efa41689a,,6,2,8,1,1,1,0,1,28,373,24,-210.133713,227.267212,10,"#000000"
dfc326195e3f17adb5e931db66aaa5fe,,7,1,8,1,1,1,0,1,28,373,24,-148.231949,313.520996,10,"#000000"
fae791a5d9a755f694f82de9cb7afc32,,8,0,8,1,1,1,0,1,28,373,24,-147.493576,-263.657166,10,"#000000"
0d24dfe49bed3e61d81a57d1e7e67269,,0,2,2,1,1,1,0,1,1,374,25,113.95269,482.274597,10,"#000000"
3a2c14877981f41439ea5136bbc22ea2,,1,1,2,1,1,1,0,1,1,374,25,399.733704,-497.5961,10,"#000000"
758e54ef5b21f7d0d5026843e85f0d84,,2,0,2,1,1,1,0,1,1,374,25,-53.654732,10.003058,10,"#000000"
0da8936cf5a4f3799f477ea0046e5a90,,0,4,4,1,1,1,0,1,6,375,26,-339.100037,453.694214,10,"#000000"
12daccbc2ff7aa7106206538d822f88e,,1,3,4,1,1,1,0,1,6,375,26,-59.213142,-21.379326,10,"#000000"
5a690c3a3ec4c8145a38c6bc866d8a8a,,2,2,4,1,1,1,0,1,6,375,26,-127.536018,-129.184357,10,"#000000"
5eed7af7148a9d2e56fe307017ec869f,,3,1,4,1,1,1,0,1,6,375,26,-4.435433,-344.590454,10,"#000000"
b857ec400ce028a101547aab719957e3,,4,0,4,1,1,1,0,1,6,375,26,391.070984,430.667786,10,"#000000"
0df9f9a98c3f822187a2dd33b6daf4f5,,0,2,2,1,1,1,0,1,1,376,27,-399.27063,-449.109741,10,"#000000"
d556034507aed353e1c982a12c29c48c,,1,1,2,1,1,1,0,1,1,376,27,106.986809,-303.651367,10,"#000000"
f2e95d2fb3e466cb5e94dcae3026ae7a,,2,0,2,1,1,1,0,1,1,376,27,-387.984619,-397.276031,10,"#000000"
0e649fd74b5fec32e2b4c9c56d96e6e5,,0,3,3,1,1,1,0,1,3,377,28,-270.060791,-428.396912,10,"#000000"
211a2dbcf44b6bd0742cda56af511c6e,,1,2,3,1,1,1,0,1,3,377,28,-457.065735,293.780823,10,"#000000"
69381bdc4307e4837faf240e574e17d1,,2,1,3,1,1,1,0,1,3,377,28,-370.230225,325.317566,10,"#000000"
69a8e5945cff1a8aeaa061de8542ff7a,,3,0,3,1,1,1,0,1,3,377,28,30.591484,-259.949036,10,"#000000"
0ec5c69cd60aedd2f4b48c52a37845ed,,0,4,4,1,1,1,0,1,6,378,29,305.901062,409.724426,10,"#000000"
4cbbc5d844476d3db41c340816884f27,,1,3,4,1,1,1,0,1,6,378,29,-462.000763,42.86097,10,"#000000"
5e35bb1c78ecac110c965b3cc184297d,,2,2,4,1,1,1,0,1,6,378,29,232.476608,445.393433,10,"#000000"
89ce6c8487722ca68c579578ce57bc15,,3,1,4,1,1,1,0,1,6,378,29,-455.861786,489.900024,10,"#000000"
fdb94e704bb152d9387e32e8fa735c98,,4,0,4,1,1,1,0,1,6,378,29,-219.868668,426.752197,10,"#000000"
0ec6f059037fa9d55b51e9ffda52edea,,0,11,11,1,1,1,0,1,55,379,30,442.744507,-489.152527,10,"#000000"
3843617825a0e8589349df438556024d,,1,10,11,1,1,1,0,1,55,379,30,150.702011,413.790222,10,"#000000"
632914318cd828d4c4481d8e9aa91290,,2,9,11,1,1,1,0,1,55,379,30,121.77758,-354.06723,10,"#000000"
7358a176819f747fce228c1d32348074,,3,8,11,1,1,1,0,1,55,379,30,-222.209854,-281.23288,10,"#000000"
8acaec53c31fb6f0c22f3f5d9e6eae0a,,4,7,11,1,1,1,0,1,55,379,30,-272.251404,169.549194,10,"#000000"
b64c6c7e347e1df82e5828c78c854353,,5,6,11,1,1,1,0,1,55,379,30,443.939087,-128.842255,10,"#000000"
c7e909d98ae9daa5dcc95def5eb83ccb,,6,5,11,1,1,1,0,1,55,379,30,432.568054,426.079529,10,"#000000"
d2c68f7e0e8d259a63672f966f129880,,7,4,11,1,1,1,0,1,55,379,30,444.290588,449.732788,10,"#000000"
d66147feb3f27b22fbce7deb423b8d18,,8,3,11,1,1,1,0,1,55,379,30,115.295891,381.383362,10,"#000000"
